l,m,Clm,Slm,sigmaClm,sigmaSlm
66,50,-2.3328655561231803e-09,1.4899602508214402e-09,4.618183172e-11,4.620573187e-11
66,51,-1.7862965200321801e-09,-1.29350038194875e-09,4.341288327e-11,4.343690724e-11
66,52,-2.1768849706195103e-09,-1.8102579828272e-10,4.90167857e-11,4.901774691e-11
66,53,-2.9210558270238204e-09,-4.2729448158948506e-09,4.598840769e-11,4.598533847e-11
66,54,-2.0601803115023703e-09,-2.21534009651889e-09,5.094167002e-11,5.087748809e-11
66,55,-6.38209486779192e-10,-3.3810658286785103e-09,5.063564304e-11,5.072913984e-11
66,56,-1.2268218599519401e-09,9.59404108445929e-10,5.146731164e-11,5.142670084e-11
66,57,1.9601000543807104e-09,5.159333800637471e-09,5.790970944e-11,5.792783353e-11
66,58,-1.94146486904091e-09,-7.08732615969418e-10,5.160188974e-11,5.160613402e-11
66,59,1.9580554001040303e-09,3.12051201587386e-09,6.503174134e-11,6.494748172e-11
66,60,-9.92599618220211e-10,-2.9969790299873604e-09,5.68806205e-11,5.692265061e-11
66,61,-2.66681752259263e-10,7.11410432853739e-11,6.909219301e-11,6.898160169e-11
66,62,6.915750367998051e-09,1.09225773081671e-09,7.414273191e-11,7.412108625e-11
66,63,4.83220932236273e-10,4.548283132459971e-09,6.07141288e-11,6.067474133e-11
66,64,1.4390983804123402e-09,-1.8854636921450203e-09,9.062167088e-11,9.055747886e-11
66,65,-3.83465177238455e-09,3.7035144563247805e-09,1.030833957e-10,1.030482197e-10
66,66,-3.1738670449140004e-09,-1.25872396993463e-09,8.314238095e-11,8.302452334e-11
67,0,4.76877408077929e-10,0.0,2.820285585e-12,0.0
67,1,-3.3580691830657702e-09,2.0443961121607603e-09,2.714808423e-12,2.919864413e-12
67,2,5.85408824241417e-10,-4.4145164758938e-09,2.894274521e-12,2.751605285e-12
67,3,-3.0894493414601303e-10,2.6798045277597e-10,2.83001275e-12,2.835610168e-12
67,4,-1.25459937254714e-09,1.91222192029173e-09,2.882525827e-12,2.833858662e-12
67,5,2.00866723536828e-10,3.80177245391742e-09,2.879350171e-12,2.884967839e-12
67,6,-2.27638785663175e-09,6.92711139461918e-10,2.951110514e-12,2.93000076e-12
67,7,-3.74619249993753e-09,-2.0093855692426803e-09,3.03090881e-12,3.035558492e-12
67,8,2.0168689261653e-09,-2.9445409193741504e-09,3.145500797e-12,3.134986293e-12
67,9,3.44226100416778e-09,1.92745998921649e-09,3.373942683e-12,3.369276851e-12
67,10,1.2671719202962e-09,9.79465356583676e-11,3.54497212e-12,3.546757202e-12
67,11,1.43788556740356e-09,-5.25180151270209e-10,3.969834531e-12,3.96884945e-12
67,12,-2.7351257941256104e-09,-2.49116318376866e-09,4.217128499e-12,4.21392511e-12
67,13,3.17414797121373e-09,-8.977614145560791e-10,4.872017009e-12,4.868251536e-12
67,14,1.2169148556976002e-09,5.470598921110481e-10,5.165781776e-12,5.168311291e-12
67,15,1.10673448340258e-09,-8.3605636040168e-12,6.163436762e-12,6.162693838e-12
67,16,5.992851320748051e-10,9.93092780509945e-10,6.383855377e-12,6.384513129e-12
67,17,-2.63109521251461e-09,-1.6860891797791901e-09,7.570013459e-12,7.563715156e-12
67,18,-1.64861801734588e-09,1.7968801373840602e-09,7.805015165e-12,7.817289179e-12
67,19,8.48360108331137e-10,9.15109424045716e-10,9.249923542e-12,9.250032776e-12
67,20,3.07215568255684e-09,-1.5383329006824702e-09,9.434976305e-12,9.432791642e-12
67,21,-2.7683085475691903e-09,-4.31549307029428e-10,1.105196753e-11,1.105310756e-11
67,22,-2.6659403532879004e-09,5.04589241568726e-09,1.11592501e-11,1.116587004e-11
67,23,2.8490367397296003e-09,-1.05036553804736e-09,1.290044258e-11,1.290034692e-11
67,24,1.0307374457086301e-09,-2.3866189298068e-09,1.296191168e-11,1.296006648e-11
67,25,4.16149751634557e-09,4.92207629594003e-10,1.474715113e-11,1.473539151e-11
67,26,4.15003913646321e-09,5.3136336034181e-10,1.482815467e-11,1.482653025e-11
67,27,1.48581851750139e-09,9.4556392428799e-10,1.652080294e-11,1.653623804e-11
67,28,-1.3478302113770202e-09,-2.15370497854168e-09,1.664080444e-11,1.663408282e-11
67,29,-6.65764839152224e-10,1.58820396912084e-09,1.823590295e-11,1.823276148e-11
67,30,4.3938045858480495e-11,-1.2218242833504302e-09,1.866701585e-11,1.865925447e-11
67,31,-1.6626654327654802e-09,3.5335222414890104e-09,1.999235098e-11,1.99811856e-11
67,32,-1.70869613573417e-09,-3.1643507545512002e-09,2.052508082e-11,2.053147259e-11
67,33,-8.422700770044741e-10,-4.3927891278207e-10,2.166040205e-11,2.166489179e-11
67,34,5.53552080114129e-10,2.44357943949229e-09,2.271836246e-11,2.272216455e-11
67,35,-2.50878194825732e-09,-3.2585692431490304e-09,2.360277701e-11,2.360003835e-11
67,36,-1.56500847928602e-09,-1.94725035303124e-09,2.518754994e-11,2.516455593e-11
67,37,-2.7912187268298304e-09,-5.29869840106503e-10,2.579416889e-11,2.579924911e-11
67,38,1.6764838662070302e-09,-4.10337396764916e-10,2.787505782e-11,2.787193407e-11
67,39,-3.16901632842071e-10,4.14729144465801e-10,2.842575261e-11,2.842700589e-11
67,40,-7.36649410052801e-10,5.884325626931329e-11,3.091092407e-11,3.087834053e-11
67,41,-3.35723851927268e-10,-1.5619036804332201e-09,3.152331724e-11,3.150941995e-11
67,42,-1.3115232754768901e-09,2.4776684077869804e-09,3.42105594e-11,3.420630869e-11
67,43,2.97474954454398e-09,-3.3729563208738105e-09,3.492121845e-11,3.4913051e-11
67,44,2.75258791137147e-10,1.05223943879096e-09,3.727653092e-11,3.730337068e-11
67,45,-1.5847399264452502e-09,9.40948189342062e-10,3.852862607e-11,3.856928966e-11
67,46,-3.0224312243323203e-09,-7.040585876453481e-10,4.098102634e-11,4.101738781e-11
67,47,-2.86782075630959e-10,-2.0678541865301303e-09,4.214182726e-11,4.21985041e-11
67,48,3.57946893642172e-09,-2.7531591841728004e-09,4.26066503e-11,4.261181486e-11
67,49,1.4910146518915402e-09,3.1574491223426304e-09,4.572299714e-11,4.572576507e-11
67,50,6.6758692405353e-10,-6.7835447339386e-10,4.45763669e-11,4.457324369e-11
67,51,5.3535719513819305e-09,-2.36964289311836e-09,4.909740195e-11,4.911901719e-11
67,52,4.302899551233511e-09,9.67046004091064e-10,4.646023427e-11,4.644749078e-11
67,53,1.01842266913315e-09,2.17771759616821e-10,5.196257752e-11,5.197893911e-11
67,54,-1.0386748601173601e-10,-8.75285810373074e-10,4.926816036e-11,4.9201217e-11
67,55,5.50991024472067e-10,7.94843440475258e-09,5.390687293e-11,5.402430872e-11
67,56,-3.8357744421594e-09,-4.3462127222147705e-09,5.416326336e-11,5.414283481e-11
67,57,3.2486653475143503e-09,-1.00104914042371e-09,5.469646088e-11,5.471254638e-11
67,58,-3.05556156430201e-09,-2.27636118096389e-09,6.147010392e-11,6.147047647e-11
67,59,7.29432595442725e-10,-2.7132733179191502e-09,5.485215273e-11,5.480811819e-11
67,60,3.2779389343702003e-09,4.5047009601738e-10,6.876446691e-11,6.875775299e-11
67,61,2.07955427382289e-09,-2.9386666351848804e-09,6.09459913e-11,6.069078909e-11
67,62,4.22019270622577e-09,-5.84151606723409e-09,7.023659514e-11,7.022932373e-11
67,63,1.8405496237922203e-09,5.66927879622694e-09,7.838804996e-11,7.831694254e-11
67,64,-6.56091186828029e-11,-2.8959686187813503e-09,6.440654603e-11,6.438500745e-11
67,65,-4.49073907419627e-10,-6.66724043291116e-10,9.536783583e-11,9.533720585e-11
67,66,6.339336810033249e-11,-4.56165347053105e-10,1.080177874e-10,1.080612006e-10
67,67,-8.555349491396511e-10,3.0213864627281604e-09,8.763035168e-11,8.760757755e-11
68,0,-5.23196166221788e-10,0.0,3.019663364e-12,0.0
68,1,1.89261698589052e-09,1.9142368242962e-09,2.908077225e-12,3.124245048e-12
68,2,-4.06139980382195e-09,-6.664033369606841e-10,3.097147996e-12,2.947007429e-12
68,3,-8.95537219894791e-10,1.1966453184114501e-09,3.028786371e-12,3.035079935e-12
68,4,2.5259906673256603e-09,-6.53418585586695e-10,3.083462974e-12,3.032030935e-12
68,5,7.115997874625411e-10,-6.736660932621989e-12,3.078779227e-12,3.084535602e-12
68,6,1.4878746869130601e-09,1.29610122507426e-09,3.15143048e-12,3.12924666e-12
68,7,-1.82069766519406e-10,-3.57497768091726e-09,3.230399205e-12,3.235171183e-12
68,8,-1.5440263065390002e-09,2.4727378057767903e-09,3.346087279e-12,3.335166499e-12
68,9,1.8313191786305902e-09,3.59738771232555e-10,3.573057747e-12,3.568119734e-12
68,10,-6.38099180895858e-10,1.6303976565109602e-09,3.748420518e-12,3.750521454e-12
68,11,4.80448532149463e-09,-1.96522567092272e-09,4.171478841e-12,4.170368094e-12
68,12,1.6772600548244798e-11,7.904233825432081e-10,4.428460296e-12,4.425178879e-12
68,13,8.74685338809653e-10,-3.80024784496905e-09,5.089387973e-12,5.085173422e-12
68,14,-4.53116921476467e-10,4.58365667385944e-10,5.391301546e-12,5.393992059e-12
68,15,2.6706026876104304e-09,-1.38301242953161e-09,6.349570159e-12,6.348775556e-12
68,16,2.7758821499067304e-09,-3.7337203098647805e-09,6.63331927e-12,6.633717611e-12
68,17,-2.2085469271184203e-09,-1.2202300795280302e-09,7.883152281e-12,7.876384704e-12
68,18,2.42858452694331e-10,9.60769441745352e-10,8.071752039e-12,8.084721208e-12
68,19,3.94807822813945e-09,1.89678557198477e-10,9.653966761e-12,9.654968492e-12
68,20,2.8966369409512003e-09,-1.1956531372441e-10,9.732988583e-12,9.73090751e-12
68,21,-2.7650196804150803e-09,2.77051457767503e-09,1.156381563e-11,1.156558583e-11
68,22,-4.22822897231589e-09,-2.61152104604624e-09,1.150802943e-11,1.151424764e-11
68,23,-2.9941147242617404e-09,5.38754549616154e-10,1.353207542e-11,1.353259573e-11
68,24,2.8741403613546804e-09,4.6371471469755e-10,1.337038743e-11,1.33687147e-11
68,25,-3.9618979369194303e-10,2.77879263016036e-09,1.550896634e-11,1.549608254e-11
68,26,-1.90994526010237e-09,5.0750119381298e-10,1.531292614e-11,1.531257818e-11
68,27,-1.5885127828009e-09,-1.63037101945294e-10,1.742768126e-11,1.744345576e-11
68,28,7.42412150090565e-12,-4.93227497808025e-10,1.716817298e-11,1.716114564e-11
68,29,2.39434234607353e-09,-2.6611229371409e-09,1.929592901e-11,1.929466305e-11
68,30,8.886799189486411e-10,9.71874843315861e-10,1.916057011e-11,1.915214398e-11
68,31,1.6392077956824502e-09,-7.50977213012143e-10,2.125195074e-11,2.124065664e-11
68,32,-4.332484206417011e-09,1.12762742861744e-09,2.103582714e-11,2.104144104e-11
68,33,3.1817734332767003e-09,-6.04743426551562e-10,2.304696536e-11,2.305497179e-11
68,34,-8.39327548247086e-10,2.89657196342126e-09,2.311188618e-11,2.31153414e-11
68,35,-2.7572678459623404e-09,1.90700047315772e-10,2.519654586e-11,2.519376844e-11
68,36,4.133918188619371e-09,1.0454738779809202e-09,2.54169738e-11,2.539106497e-11
68,37,-4.68291590936148e-09,3.0994182297801104e-09,2.753562941e-11,2.754267506e-11
68,38,-3.0766332579892703e-09,-3.3468868442350603e-09,2.799698757e-11,2.799413432e-11
68,39,-2.1825295168015803e-09,-4.689013668148741e-10,3.031870892e-11,3.031713378e-11
68,40,1.18843099799905e-09,-9.04570518553962e-10,3.096604754e-11,3.093996374e-11
68,41,4.888322466769661e-09,-4.74711517893722e-09,3.351392552e-11,3.349591032e-11
68,42,-1.6250027833195701e-09,3.1609166798900003e-09,3.433500708e-11,3.433581847e-11
68,43,1.7831091256752401e-09,-7.49401795684982e-10,3.690750322e-11,3.689007756e-11
68,44,1.91683803738429e-09,3.84702930459394e-09,3.769327422e-11,3.771473825e-11
68,45,-1.56516685834523e-09,2.37558363902235e-09,4.028515107e-11,4.032532312e-11
68,46,-3.90131708063985e-09,-1.07286005578977e-09,4.157235515e-11,4.16185761e-11
68,47,-6.15488939317521e-10,-8.59290730572817e-10,4.331849722e-11,4.33723127e-11
68,48,-1.56374460764781e-09,-1.04508080004135e-09,4.514360539e-11,4.516084777e-11
68,49,2.4124717789653e-10,2.55972149183524e-09,4.581761136e-11,4.582064969e-11
68,50,-2.8730635346744702e-09,1.00919373159386e-10,4.901557174e-11,4.902923049e-11
68,51,2.9977082420676504e-09,-1.4525134331807201e-09,4.768553164e-11,4.771285663e-11
68,52,-2.2521280026237403e-09,-5.82204000261948e-10,5.259735778e-11,5.258554447e-11
68,53,-2.22500459060533e-09,-1.0043796770523199e-11,4.939868809e-11,4.939725039e-11
68,54,-1.378473374264e-09,-6.22348591907195e-10,5.573398625e-11,5.566235031e-11
68,55,1.4773611480167897e-11,-3.2312436313648004e-09,5.207884183e-11,5.217107344e-11
68,56,3.4206663395715004e-09,-5.34930701051875e-09,5.781358378e-11,5.778679485e-11
68,57,2.7020066025015104e-09,1.541440172833e-09,5.74332273e-11,5.744528264e-11
68,58,1.28456723368367e-09,5.39177408680206e-10,5.836229199e-11,5.835012004e-11
68,59,5.51339795158144e-09,3.829127171327361e-09,6.526785003e-11,6.519080644e-11
68,60,-1.5394863609549502e-09,1.7983694191830501e-09,5.828564436e-11,5.836461581e-11
68,61,-8.597747744938631e-10,1.05607828852735e-09,7.578839355e-11,7.535260405e-11
68,62,2.9053419599960104e-09,8.080331862893741e-10,6.387936935e-11,6.390324452e-11
68,63,2.94221359915236e-10,-4.99739573482045e-09,7.452920161e-11,7.443886586e-11
68,64,-3.947961302766e-09,-3.7304585476199e-09,8.249422403e-11,8.249373186e-11
68,65,3.59348170548015e-09,-3.52895549630364e-10,6.813967716e-11,6.811065551e-11
68,66,7.20052208327349e-10,-1.23833632038503e-09,1.000914415e-10,1.001379779e-10
68,67,3.904876896802e-09,-6.89688728409926e-10,1.125091011e-10,1.124799035e-10
68,68,-1.3939107342508e-09,2.30387855626855e-09,9.19367459e-11,9.197172298e-11
69,0,6.181213998412841e-10,0.0,3.23487235e-12,0.0
69,1,6.32252103591508e-10,-3.49024366668747e-09,3.117348084e-12,3.345583251e-12
69,2,-2.4284519668116e-09,9.56286602339902e-10,3.315986089e-12,3.158234594e-12
69,3,2.1086210189609703e-09,-2.2239515567167e-09,3.244000633e-12,3.251133399e-12
69,4,-1.92689946226936e-09,-4.42179135121287e-10,3.300502304e-12,3.246211021e-12
69,5,2.34913023032301e-09,3.00832356275502e-09,3.294691859e-12,3.300651879e-12
69,6,3.36129410187925e-10,1.6600130350316402e-09,3.367962057e-12,3.344520472e-12
69,7,1.15307618037003e-09,-7.639847760349141e-10,3.447062656e-12,3.451870081e-12
69,8,-1.4676752418335601e-09,9.499152716389659e-11,3.56194316e-12,3.550558824e-12
69,9,-1.5179141838306302e-09,8.12090828026181e-10,3.792305667e-12,3.786993899e-12
69,10,9.764266318825791e-10,1.9031878045197597e-11,3.964512608e-12,3.966991773e-12
69,11,-2.0156029386616803e-09,2.77381948154769e-09,4.397493566e-12,4.396251147e-12
69,12,2.58735958859083e-09,8.06343147295776e-10,4.652404232e-12,4.648762428e-12
69,13,-5.63185936801873e-10,-5.959304899296121e-09,5.327800089e-12,5.323432643e-12
69,14,1.2094488381386701e-09,1.3515704054767401e-09,5.63761016e-12,5.640364889e-12
69,15,-1.09331728436102e-09,-4.2985124882596405e-09,6.674385513e-12,6.673585555e-12
69,16,-3.6083184499055303e-09,-3.7570754951257905e-09,6.919432849e-12,6.920197523e-12
69,17,2.62717798890686e-09,-4.00786858586025e-09,8.169151878e-12,8.162241297e-12
69,18,-1.87725951313234e-09,-1.06523509808712e-09,8.433891225e-12,8.446680638e-12
69,19,5.1337630652914705e-09,2.07763815550576e-09,9.969476805e-12,9.969943179e-12
69,20,3.89869086495735e-09,-1.3870245421817701e-09,1.018860821e-11,1.018628654e-11
69,21,-2.10262635079492e-09,2.5806240695687203e-09,1.192226619e-11,1.192354455e-11
69,22,-3.2840758066556904e-09,-1.8171158943437402e-09,1.206629038e-11,1.207289216e-11
69,23,-1.07055547479179e-09,1.4132689023522102e-09,1.394774962e-11,1.39481143e-11
69,24,1.6938066266967202e-09,2.4774525738695303e-09,1.404585215e-11,1.404465372e-11
69,25,-1.3343140119184002e-09,-2.60692325897068e-10,1.599524304e-11,1.598136514e-11
69,26,-5.455071187453871e-09,2.7235714079164e-09,1.610586326e-11,1.610404476e-11
69,27,-2.99069183789593e-09,-2.09495871227202e-11,1.797566358e-11,1.799322087e-11
69,28,-8.99867549431521e-10,-5.69890109037058e-10,1.810880092e-11,1.810080562e-11
69,29,-5.02390715416605e-10,-2.0610072217108003e-09,1.98922643e-11,1.989063568e-11
69,30,-4.79629227396354e-10,1.3574846197285202e-09,2.031590643e-11,2.030789678e-11
69,31,-5.31062089413109e-10,-1.7922146415415602e-09,2.184233189e-11,2.182857582e-11
69,32,1.0799059115664502e-09,-6.61157333540445e-10,2.231172767e-11,2.231588265e-11
69,33,4.167892728638421e-09,-7.550489439511819e-11,2.362074572e-11,2.362823329e-11
69,34,-8.42981668401541e-10,1.8394793032382e-09,2.460599174e-11,2.461082793e-11
69,35,-1.8210446751172202e-09,2.54169893864613e-09,2.562901555e-11,2.562585985e-11
69,36,3.1684116725005203e-09,1.5840178870785701e-09,2.714792663e-11,2.712228979e-11
69,37,-2.03872504545478e-09,5.51022948191721e-09,2.78151151e-11,2.781919128e-11
69,38,-4.09166473764631e-09,-8.47496718438893e-10,2.98892014e-11,2.988700163e-11
69,39,-1.03753870055651e-09,-4.39092189514692e-10,3.040543381e-11,3.040710831e-11
69,40,-1.6097972805961102e-09,-4.18977148763402e-09,3.302824069e-11,3.29978852e-11
69,41,-1.04829874221992e-09,-1.3927816760412402e-09,3.347877647e-11,3.346285355e-11
69,42,-2.2775115340554204e-09,2.2567962754225503e-09,3.65582441e-11,3.655683061e-11
69,43,-1.936869139148e-10,5.72787756006475e-10,3.692726902e-11,3.69140077e-11
69,44,2.7795915698956603e-09,-1.68082939612168e-09,3.996594648e-11,3.999054002e-11
69,45,9.98849174560734e-10,2.23580042266914e-09,4.068009212e-11,4.071709934e-11
69,46,-9.36223721629065e-10,-1.3897192600104602e-09,4.430210282e-11,4.434202805e-11
69,47,1.32263225044767e-09,1.74874644617478e-09,4.450510199e-11,4.456607533e-11
69,48,-3.00529847294866e-10,1.4579534391944102e-09,4.646922236e-11,4.648055588e-11
69,49,1.8505242518526501e-09,8.8621408958368e-10,4.838751172e-11,4.839547747e-11
69,50,-3.76593276029583e-10,-9.25764808854644e-10,4.900469435e-11,4.900030956e-11
69,51,6.6451968447258e-10,-2.03779405982015e-09,5.219208217e-11,5.221216977e-11
69,52,-1.7585627886152802e-09,5.55853214841798e-10,5.098885615e-11,5.097105019e-11
69,53,-2.8799343006593503e-09,-5.34396382441216e-09,5.575927349e-11,5.578299943e-11
69,54,3.6746747174127602e-09,-2.89252090754844e-09,5.291962431e-11,5.285198123e-11
69,55,2.4135904974764704e-09,-2.77127412777595e-09,5.88909492e-11,5.901010984e-11
69,56,-5.08670683646869e-10,-1.1385949636432701e-09,5.579756202e-11,5.577938993e-11
69,57,1.77316336083705e-09,-3.5279691412947003e-10,6.12386732e-11,6.125342762e-11
69,58,-4.22399756958935e-09,2.6247438362629303e-09,6.107547884e-11,6.107224657e-11
69,59,-1.4927051658256702e-09,-6.913800737179341e-09,6.18411352e-11,6.176031137e-11
69,60,-3.11409592941685e-10,-1.34359227555837e-09,6.910797277e-11,6.909876979e-11
69,61,2.8464936981906802e-09,-4.97409582925504e-09,6.252477395e-11,6.215365953e-11
69,62,-1.1353760631215202e-09,-5.11055342865246e-10,7.706383703e-11,7.705164232e-11
69,63,3.1323281683033103e-09,1.87658899030756e-09,6.774259021e-11,6.770712444e-11
69,64,-3.95199696611597e-09,2.6749506321603702e-09,7.870090865e-11,7.872725062e-11
69,65,1.3009143080893902e-09,-4.3069549880707e-10,8.69144931e-11,8.69488114e-11
69,66,-7.26012533177481e-09,1.46996255291265e-10,7.235451894e-11,7.238360728e-11
69,67,-2.88782115999254e-10,3.30722414736327e-09,1.048815181e-10,1.048952581e-10
69,68,-2.19704090818561e-10,9.33291123276642e-10,1.171593874e-10,1.171002149e-10
69,69,2.15049193834943e-09,-1.8076477420131902e-09,9.654829669e-11,9.653489593e-11
70,0,-5.86830047313794e-10,0.0,3.468187335e-12,0.0
70,1,9.03591954286069e-10,-1.93846856138848e-09,3.343889153e-12,3.584714566e-12
70,2,1.02832117402526e-10,2.40748954988972e-09,3.553166166e-12,3.387125117e-12
70,3,2.84261633295207e-09,-1.2452827440488101e-09,3.476735616e-12,3.484697165e-12
70,4,2.1355723306752603e-09,2.7384728990369604e-09,3.535622135e-12,3.478195576e-12
70,5,5.23784690373884e-10,1.35804146014139e-09,3.528103862e-12,3.534286814e-12
70,6,-9.56034060594479e-10,9.721775399587649e-11,3.602518946e-12,3.577944996e-12
70,7,-6.44144011000128e-10,9.21966736850752e-10,3.680651933e-12,3.685713781e-12
70,8,2.70236865909333e-09,-3.7011896939483603e-10,3.797051645e-12,3.785300005e-12
70,9,3.5743459244550003e-10,-1.4383047871382402e-09,4.025845224e-12,4.020024239e-12
70,10,-6.22812849857633e-10,-8.83044234328184e-10,4.202527869e-12,4.205338823e-12
70,11,-7.34218886161326e-10,2.74310203108324e-09,4.63373106e-12,4.63229827e-12
70,12,-6.58317784845165e-10,3.5720521769196204e-09,4.898198583e-12,4.894522822e-12
70,13,2.9062172751420003e-09,-2.3475286399653202e-09,5.579576357e-12,5.574793233e-12
70,14,3.0604813524770202e-09,1.86837581378612e-10,5.897330425e-12,5.900372859e-12
70,15,-1.20679455963159e-09,1.3578337528680101e-09,6.895680062e-12,6.894791018e-12
70,16,-6.91340069417668e-10,-1.25653681830779e-09,7.20404431e-12,7.204664258e-12
70,17,5.313156411110039e-11,-2.51732291780068e-10,8.518697804e-12,8.511384786e-12
70,18,-2.7961634706727004e-09,8.697348778339069e-11,8.738159765e-12,8.75165541e-12
70,19,-6.72512987228256e-10,-1.6353271341872102e-09,1.041254057e-11,1.041362811e-11
70,20,-3.1602448897153604e-09,3.85265541722381e-10,1.052911923e-11,1.052686714e-11
70,21,1.8538939641786701e-09,-4.26836675156676e-10,1.247529829e-11,1.24770084e-11
